,intent_loss,intent_acc,set
0,4.415010488038448,0.09338521404643621,train
1,3.235354559019332,0.23220012824913108,valid
2,2.3957797783151933,0.41028966712477505,train
3,1.5422547376637583,0.6177036564574936,valid
4,1.162187370757133,0.6964980544875928,train
5,1.0695431904581743,0.7148813343797455,valid
6,0.7541901212825025,0.773886727245659,train
7,0.8878040860829405,0.7540089802301565,valid
8,0.5236639577075614,0.8491137051706029,train
9,0.7820356556664223,0.8056446438114027,valid
10,0.3809847381921027,0.8949416342670146,train
11,0.7495211102856972,0.8223220018945955,valid
12,0.2865148221472358,0.9277993947770036,train
13,0.7710305249713949,0.8325849902637499,valid
14,0.3489835157288239,0.913532209277823,train
15,0.7507559486770569,0.8329057089406149,valid
16,0.24887278857063125,0.9342844790315608,train
17,0.8112075495903426,0.829057088488566,valid
18,0.15784426120468614,0.9632511889321228,train
19,0.6633322258038425,0.8553559972430896,valid
20,0.1499428967544644,0.9632511889578922,train
21,0.6880702774176007,0.8550352794838074,valid
22,0.1369861459196052,0.9645482058191114,train
23,0.9546449778552542,0.8389993590984381,valid
24,0.1344425673083186,0.9662775616083009,train
25,0.7816760361844565,0.8364336112510554,valid
26,0.12390938992308065,0.9701686121919585,train
27,0.9296740501870552,0.8399615136761938,valid
28,0.11549215769283297,0.9701686122177279,train
29,1.0165537251655379,0.836754330157316,valid
30,0.40180788974495507,0.9079118028534371,train
31,0.9014888461619481,0.8181526617716336,valid
32,0.1477628492150686,0.9610894941634242,train
33,0.8222598488167205,0.8492623482704774,valid
34,0.08823985329088689,0.9779507133592736,train
35,0.8909546826572431,0.8412443877336993,valid
36,0.08645402111187159,0.9796800691742326,train
37,0.7987755420805935,0.8521488137242119,valid
38,0.062490685384316305,0.9848681366191094,train
39,0.8324984556172733,0.8534316873611587,valid
40,0.058180686361826814,0.9848681366191094,train
41,0.7526867028763081,0.8576010268341662,valid
42,0.04622636046751825,0.9900562040639862,train
43,0.7406686337197569,0.8633739582004266,valid
44,0.0678646734690594,0.9835711197578901,train
45,0.8323642590093338,0.8460551639487148,valid
46,0.07229578953721129,0.978815391318292,train
47,0.8178863485628707,0.8640153949424347,valid
48,0.12849323521901712,0.9658452226545612,train
49,0.9596004587782737,0.8309813987145904,valid
50,0.08522645376020317,0.9766536964980544,train
51,0.9621589470551976,0.8457344456159434,valid
52,0.09502438802096527,0.9762213575443147,train
53,0.8526603284365402,0.8447722904646986,valid
54,0.05092398552413284,0.9870298313878081,train
55,0.7541093554077736,0.8739576657052374,valid
56,0.04879633942518304,0.9878945093210569,train
57,0.8591557316400823,0.8425272609500872,valid
58,0.2026719362722606,0.945092952875054,train
59,0.9704504929114948,0.830019243716276,valid
60,0.11587673689488771,0.9697362732382188,train
61,0.9137889250032867,0.8531109683784328,valid
62,0.10109633726574774,0.9749243406830955,train
63,0.9704686035667955,0.838678640536271,valid
64,0.0659642385498456,0.9822741028966709,train
65,0.9196789847343988,0.8476587560713635,valid
66,0.04738489477389878,0.9904885430177259,train
67,1.2668977514377688,0.8191148177257633,valid
68,0.05239069858510361,0.9870298313878081,train
69,0.8988435313516584,0.8585631818324806,valid
70,0.04068797168358548,0.9891915261822761,train
71,1.0388911521304793,0.8466966009201187,valid
72,0.06618344201192974,0.9827064418504107,train
73,0.9715975073379458,0.851828094741486,valid
74,0.07532129687016731,0.9792477302204928,train
75,0.9663698813944309,0.8499037850124855,valid
76,0.04741074283230024,0.9844357976653697,train
77,0.9119087246995159,0.8604874925172964,valid
78,0.03411465705929254,0.9943795936013835,train
79,0.9346134626689517,0.8566388716064561,valid
80,0.017163835557711574,0.9965412883700822,train
81,1.0270982508937696,0.8518280949708817,valid
82,0.01703163127201882,0.9956766104626027,train
83,1.0592385259020245,0.8508659397431717,valid
84,0.013127300784819655,0.9982706441850411,train
85,0.8483509904417647,0.8701090446414667,valid
86,0.017284430109364674,0.9956766104626027,train
87,0.9343948725173686,0.8585631821383415,valid
88,0.017504659298897173,0.9961089494163424,train
89,0.9934937515038569,0.8527902506191506,valid
90,0.027718354653127386,0.9904885430177259,train
91,1.105906834733876,0.8412443878866297,valid
92,0.09730159530296947,0.9736273238218763,train
93,1.1189094017987988,0.8210391281047182,valid
94,0.07634912339597619,0.9744920017293558,train
95,1.0075307711337604,0.8473380377385921,valid
96,0.11765546369387687,0.968439256402769,train
97,1.099433469191203,0.838357921553545,valid
98,0.17375169086265604,0.9481193255770016,train
99,0.9732164790264837,0.8425272608736221,valid
100,0.13294008393863346,0.9606571552096844,train
101,1.0178479031731946,0.8284156514406968,valid
102,0.12148778197237593,0.9658452226803306,train
103,0.951147636631653,0.8380372037177976,valid
104,0.12165512051191736,0.9706009511456982,train
105,0.9809763795523555,0.848620911452004,valid
106,0.07349450821181783,0.9766536965238238,train
107,1.0257976757765122,0.8284156512113012,valid
108,0.16161869518487834,0.955469087790577,train
109,0.9470260956105396,0.8258499043961991,valid
110,0.17955664994671838,0.9481193255512321,train
111,1.0513511838784502,0.8335471460649492,valid
112,0.09235966344671206,0.9753566796368353,train
113,0.8844666867549791,0.8489416297847755,valid
114,0.0555690070779304,0.9835711197578901,train
115,0.879691705862783,0.8556767163022808,valid
116,0.030029580339715305,0.9917855598789451,train
117,0.9059552922701515,0.858883900471113,valid
118,0.018163630213198712,0.9961089494163424,train
119,0.7288938428133707,0.8758819760841923,valid
120,0.018797431629246936,0.9956766104626027,train
121,0.8483965914933019,0.8649775501701448,valid
122,0.012033014445917152,0.9982706441850411,train
123,0.8545516116868387,0.8710712000221071,valid
