,intent_loss,intent_acc,set
0,5.729009006962632,0.003367003241572717,train
1,5.675952911376953,0.0,valid
2,5.6497048432578145,0.003367003367003367,train
3,5.621306896209717,0.0,valid
4,5.654122802143546,0.003367003367003367,train
5,5.566642761230469,0.0,valid
6,5.572955670982901,0.0,train
7,5.5122833251953125,0.0,valid
8,5.531903173787024,0.006734006734006734,train
9,5.457851409912109,0.0,valid
10,5.479750353880603,0.020202020076589552,train
11,5.403406620025635,0.0,valid
12,5.433486265766901,0.03367003354460302,train
13,5.349056243896484,0.017241379246115685,valid
14,5.385649950817378,0.060606059978907355,train
15,5.2947845458984375,0.03448275849223137,valid
16,5.355341770030834,0.03367003354460302,train
17,5.240252494812012,0.06896551698446274,valid
18,5.292720269675207,0.05387205362119257,train
19,5.186006546020508,0.10344827175140381,valid
20,5.25261797086157,0.043771043394751824,train
21,5.131635665893555,0.13793103396892548,valid
22,5.200676198760267,0.07744107681392419,train
23,5.077282905578613,0.17241379618644714,valid
24,5.167729364902484,0.13804713614059216,train
25,5.023065090179443,0.18965516984462738,valid
26,5.108180391266691,0.14141413950759554,train
27,4.968842029571533,0.2586206793785095,valid
28,5.0540011820167,0.17845117654463258,train
29,4.914799690246582,0.27586206793785095,valid
30,5.017393022273928,0.21885521875487435,train
31,4.860923767089844,0.3448275923728943,valid
32,4.9743792858188,0.22895622795278375,train
33,4.806768894195557,0.37931033968925476,valid
34,4.922296658910886,0.29966329815813186,train
35,4.7523369789123535,0.3965517282485962,valid
36,4.857928171703711,0.272727268914181,train
37,4.6981353759765625,0.41379308700561523,valid
38,4.853261429051358,0.2861952849409797,train
39,4.644009113311768,0.48275861144065857,valid
40,4.78092426723904,0.3602693578610918,train
41,4.589786529541016,0.568965494632721,valid
42,4.745246996381868,0.3265993250941588,train
43,4.5352888107299805,0.6034482717514038,valid
44,4.688528227886367,0.43771043480044663,train
45,4.480679512023926,0.6034482717514038,valid
46,4.605046670444887,0.44444444193583144,train
47,4.426159858703613,0.6206896305084229,valid
48,4.613222371046792,0.40740740259087044,train
49,4.371947288513184,0.6551724076271057,valid
50,4.546516325337317,0.5050504974243215,train
51,4.317811012268066,0.6551724076271057,valid
52,4.523995436401881,0.4848484832429725,train
53,4.263670921325684,0.7068965435028076,valid
54,4.471433268653022,0.5353535355542244,train
55,4.210011959075928,0.7413793206214905,valid
56,4.418128036088012,0.5454545406380085,train
57,4.156518936157227,0.7758620381355286,valid
58,4.395636325733429,0.5791245743080422,train
59,4.103089332580566,0.8103448152542114,valid
60,4.301735186014914,0.6228956198852873,train
61,4.0498151779174805,0.8103448152542114,valid
62,4.297323374635844,0.649831645416491,train
63,3.996685266494751,0.8103448152542114,valid
64,4.2314498705494685,0.6531986455724696,train
65,3.943897247314453,0.8103448152542114,valid
66,4.17622184111213,0.6632996588845044,train
67,3.8914406299591064,0.8448275923728943,valid
68,4.141746755400892,0.69023568401433,train
69,3.8391401767730713,0.8620689511299133,valid
70,4.100542153573598,0.7104377046177283,train
71,3.7870137691497803,0.8620689511299133,valid
72,4.03339236593407,0.6936026923985593,train
73,3.7351064682006836,0.8965517282485962,valid
74,4.009754990086411,0.7643097570849589,train
75,3.6836225986480713,0.8965517282485962,valid
76,3.9704682144653116,0.7272727214527451,train
77,3.6323108673095703,0.8965517282485962,valid
78,3.8835938169498636,0.7609427533165775,train
79,3.5808768272399902,0.8965517282485962,valid
80,3.867907605990015,0.7609427605413829,train
81,3.529703140258789,0.8965517282485962,valid
82,3.806698191446889,0.7946127869866111,train
83,3.478698968887329,0.8965517282485962,valid
84,3.7548054452697035,0.781144775726177,train
85,3.4281883239746094,0.8965517282485962,valid
86,3.7321128612415557,0.8080808058732286,train
87,3.3777213096618652,0.8965517282485962,valid
88,3.674044582578871,0.8080808008560026,train
89,3.327573537826538,0.8965517282485962,valid
90,3.626788787970238,0.8451178378930397,train
91,3.2776060104370117,0.8793103694915771,valid
92,3.6042376407469163,0.8316498294422522,train
93,3.2281863689422607,0.8793103694915771,valid
94,3.535449835587832,0.8249158180923976,train
95,3.1791305541992188,0.8793103694915771,valid
96,3.5167395450450756,0.7845117841104065,train
97,3.1303048133850098,0.8965517282485962,valid
98,3.465021182390977,0.8148148093962108,train
99,3.081813097000122,0.8965517282485962,valid
100,3.392203217002278,0.8585858513610531,train
101,3.0336408615112305,0.8965517282485962,valid
102,3.385332358003867,0.8114478110464334,train
103,2.9859633445739746,0.8965517282485962,valid
104,3.3384004297481242,0.8249158241130687,train
105,2.9386203289031982,0.8965517282485962,valid
106,3.2850379197284427,0.8653198631122859,train
107,2.8916399478912354,0.9137930870056152,valid
108,3.2295701006044846,0.8619528565342579,train
109,2.845240354537964,0.9137930870056152,valid
110,3.2054296695824824,0.8686868682854906,train
111,2.799319267272949,0.9137930870056152,valid
112,3.148482403771243,0.8383838343700576,train
113,2.754121780395508,0.9137930870056152,valid
114,3.1075176831447715,0.8686868618634414,train
115,2.709179162979126,0.9137930870056152,valid
116,3.057169274448947,0.8653198649184872,train
117,2.6646981239318848,0.9137930870056152,valid
118,3.017944324698914,0.8922558840276417,train
119,2.6207494735717773,0.9137930870056152,valid
120,2.963687477689801,0.8787878719644514,train
121,2.5772509574890137,0.9137930870056152,valid
122,2.9292301858715737,0.8720538648290667,train
123,2.5344223976135254,0.9137930870056152,valid
124,2.9139691683579776,0.8653198649184872,train
125,2.4919583797454834,0.9137930870056152,valid
126,2.84379880596893,0.8821548785424794,train
127,2.4502389430999756,0.9137930870056152,valid
128,2.8136957004816847,0.8720538698462926,train
