,intent_loss,intent_acc,set
0,4.415010488038448,0.09338521404643621,train
1,3.235354559019332,0.23220012824913108,valid
2,2.5601679881929167,0.37267617814941834,train
3,1.753178773284188,0.5679923031022719,valid
4,1.4500487720198412,0.6389969736402086,train
5,1.2897103370344738,0.6603592048859734,valid
6,1.0988260057649724,0.6986597492949457,train
7,1.1391454565746804,0.6882617067189611,valid
8,0.9140271663253461,0.7367055772240421,train
9,1.012656383020439,0.7219371393064874,valid
10,0.7767837718612335,0.7777777778550861,train
11,0.9421834985822956,0.7347658755230246,valid
12,0.6983891736621007,0.7808041505054947,train
13,0.9728389106705221,0.7395766518145054,valid
14,0.6535149024669814,0.8002594033980133,train
15,0.8811473508841567,0.7533675438322418,valid
16,0.571741184835768,0.8283614354168652,train
17,0.8644223933880569,0.761706222548861,valid
18,0.5161810347683956,0.8421962819107672,train
19,0.8025542617302969,0.7896087234260334,valid
20,0.4660701235934248,0.8543017725897103,train
21,0.7813187670906512,0.8107761390856094,valid
22,0.43509652709424934,0.8620838738085643,train
23,0.749820707813909,0.8203976913627101,valid
24,0.446956163237634,0.8715953307392996,train
25,0.7063418364891875,0.8220012829883347,valid
26,0.3650650703773012,0.8914829226628661,train
27,0.6866271319566742,0.8370750487194832,valid
28,0.3258834392463702,0.9087764807609165,train
29,0.706667264200618,0.830339961399093,valid
30,0.3425292191609025,0.9031560743623,train
31,0.6942238738859517,0.8364336113275206,valid
32,0.26993569140304385,0.9260700389105059,train
33,0.6744433093178035,0.8418858248580335,valid
34,0.2511530007910945,0.9368785127797685,train
35,0.7516470049496565,0.8389993590219729,valid
36,0.24259681428890953,0.9351491569390402,train
37,0.6484621703586493,0.846696600996584,valid
38,0.25885828836006464,0.9282317337049739,train
39,0.7103054315482599,0.8470173193293554,valid
40,0.20975334735541337,0.9407695633891956,train
41,0.6397719206222745,0.8499037845536942,valid
42,0.21873416439491178,0.9386078685689581,train
43,0.6430490983457731,0.8553559979695093,valid
44,0.18851639908910364,0.9511456982531797,train
45,0.6208461192152759,0.8608082106206721,valid
46,0.20123252341861184,0.9481193255512321,train
47,0.6312193336052494,0.8611289293357698,valid
48,0.1870816903252443,0.9528750540423692,train
49,0.6213536877292636,0.8643361135046018,valid
50,0.17779545249539025,0.9468223086900129,train
51,0.6210638781133716,0.8646568315315124,valid
52,0.1769631681001475,0.9559014267185474,train
53,0.6788064693701122,0.8540731244090278,valid
54,0.15465132374971963,0.9563337656722871,train
55,0.6379563293830182,0.8614496477450064,valid
56,0.1206883409048861,0.9671422395157804,train
57,0.6694014255934758,0.8576010265283053,valid
58,0.14567212218485556,0.9576307825335063,train
59,0.6874531124401276,0.8582424635761743,valid
60,0.13348792561954406,0.959792477302205,train
61,0.6444837098094116,0.8633739581239613,valid
62,0.11436885329735676,0.9731949848681366,train
63,0.659793135368954,0.8636946764567328,valid
64,0.12903679288413183,0.9615218331171639,train
65,0.6872388645958794,0.8608082106971374,valid
66,0.12310384579205791,0.9662775616083009,train
67,0.6617977841780536,0.861770365771917,valid
68,0.12083224429987723,0.969303934284479,train
69,0.6250344448322054,0.8633739574740069,valid
70,0.09961559430853505,0.9706009511714676,train
71,0.6690928636069784,0.8604874922114355,valid
72,0.10237765713875499,0.9718979680069174,train
73,0.6795775571490343,0.8592046189568149,valid
74,0.11086195203529206,0.9701686122177279,train
75,0.6485929183465996,0.8627325212290228,valid
76,0.11188289349342238,0.9680069174232598,train
77,0.7209175918406596,0.8566388716829213,valid
78,0.09526922833858967,0.9749243406830955,train
79,0.7116862407779755,0.865618986912153,valid
80,0.10096997449434633,0.9701686121919585,train
81,0.6370300446816788,0.8717126368405805,valid
82,0.08932435620854776,0.9736273238218763,train
83,0.6869431858723404,0.8665811415663738,valid
84,0.10781230007963061,0.9697362732639881,train
85,0.6691396938752792,0.8601667741845249,valid
86,0.11060776898192086,0.9671422395157804,train
87,0.6378334687259275,0.8659397048243657,valid
88,0.09075173886289109,0.9727626459143969,train
89,0.6271292341298366,0.8665811422163282,valid
90,0.08872361249587157,0.9727626459143969,train
91,0.7054358333483042,0.8617703659248475,valid
92,0.08169337160727497,0.9779507133592736,train
93,0.7513575478193468,0.8592046186509539,valid
94,0.08165822336124075,0.9744920017293558,train
95,0.7145562461739247,0.8611289291828392,valid
96,0.08366042778855838,0.9744920017551252,train
97,0.6873650564606026,0.864336112701717,valid
98,0.08751959961601861,0.9775183744055339,train
99,0.7080724135738982,0.8665811415663738,valid
100,0.05757506947740558,0.9835711197836596,train
101,0.7137835089874772,0.8649775498642839,valid
102,0.07377238424597135,0.9762213575443147,train
103,0.6950443870291793,0.8669018603961692,valid
104,0.0764254500104579,0.9831387808041504,train
105,0.727673344481366,0.8640153947895043,valid
106,0.07955246686394267,0.9801124081279723,train
107,0.7039665126548201,0.8640153949424347,valid
108,0.06841628436905917,0.9818417639429312,train
109,0.6933430613731252,0.8688261709280546,valid
110,0.06000226058091661,0.9809770860354518,train
111,0.7301488993181641,0.8675432974440384,valid
112,0.07138488573773928,0.9814094249891915,train
113,0.7248057505501777,0.8656189869886182,valid
114,0.054729890472900285,0.9865974924340684,train
115,0.693833579957447,0.870429762974238,valid
116,0.057915043634218774,0.9840034587116299,train
117,0.739049157360718,0.8681847336890225,valid
118,0.06368356672511426,0.9831387808041504,train
119,0.7067393580639186,0.8665811422163282,valid
120,0.05302743050004036,0.9853004755728492,train
121,0.695986397683888,0.8736369471430702,valid
122,0.05179075075178965,0.9878945092952875,train
123,0.7013061978329138,0.869467607746528,valid
