,intent_loss,intent_acc,set
0,210.1768835837327,0.0,train
1,68.66831970214844,0.0,valid
2,33.87343334542684,0.0,train
3,53.344486236572266,0.025974025974025976,valid
4,21.78050256128131,0.0,train
5,54.02716064453125,0.012987012987012988,valid
6,14.010759880959037,0.0,train
7,54.31729507446289,0.2987012987012987,valid
8,5.618145709635678,0.0,train
9,60.78557586669922,0.5064935064935064,valid
10,3.202723071579527,0.0,train
11,61.69850158691406,0.5714285714285714,valid
12,2.3451621196279087,0.0,train
13,67.1697998046875,0.6103896103896104,valid
14,69.64974212646484,0.6233766233766234,valid
